Date,MSFT,KLM,ING,MOS
2000-01-20,34.35,0.35,14.06,14.09
2000-01-21,34.33,0.35,13.92,13.79
2000-01-24,33.3,0.35,13.56,13.79
2000-01-25,32.4,0.35,13.22,13.45
2000-01-26,32.86,0.35,13.33,13.59
2000-01-27,32.05,0.35,13.28,13.25
2000-01-28,31.48,0.35,13.09,13.0
2000-01-31,31.32,0.35,12.79,13.3
2000-02-01,31.6,0.35,12.78,13.59
2000-02-02,32.86,0.35,12.7,13.45
2000-02-03,32.74,0.43,13.11,13.5
2000-02-04,33.48,0.33,13.34,13.15
2000-02-07,34.27,0.35,13.23,13.2
2000-02-08,34.15,0.35,13.55,13.0
2000-02-09,35.11,0.31,13.64,13.3
2000-02-10,33.33,0.35,13.17,12.66
2000-02-11,33.64,0.35,12.59,12.31
2000-02-14,32.48,0.31,12.51,12.02
2000-02-15,32.0,0.31,12.89,12.56
2000-02-16,31.84,0.31,13.25,12.61
2000-02-17,31.6,0.31,13.61,12.51
2000-02-18,32.08,0.3,13.55,12.12
2000-02-22,30.52,0.3,13.28,11.77
2000-02-23,30.0,0.31,13.59,12.07
2000-02-24,30.24,0.27,13.14,11.82
2000-02-25,30.38,0.3,12.97,11.77
2000-02-28,28.95,0.3,12.79,11.13
2000-02-29,29.43,0.3,12.92,11.52
2000-03-01,28.75,0.2,12.65,10.74
2000-03-02,29.45,0.31,12.84,10.79
2000-03-03,30.4,0.2,12.23,10.88
2000-03-06,30.8,0.2,12.18,10.88
2000-03-07,30.84,0.3,12.59,10.24
2000-03-08,30.1,0.3,12.29,10.29
2000-03-09,30.58,0.3,12.1,10.34
2000-03-10,31.94,0.25,12.23,10.15
2000-03-13,31.32,0.25,11.85,10.16
2000-03-14,31.64,0.25,11.85,10.06
2000-03-15,30.34,0.25,12.04,10.51
2000-03-16,30.78,0.25,12.61,12.29
2000-03-17,30.56,0.25,12.81,12.24
2000-03-20,31.68,0.25,12.87,11.89
2000-03-21,31.04,0.25,13.16,11.94
2000-03-22,32.98,0.29,13.77,12.24
2000-03-23,34.27,0.29,13.8,12.34
2000-03-24,36.13,0.29,13.69,12.14
2000-03-27,34.57,0.3,13.67,11.99
2000-03-28,33.24,0.3,13.8,11.89
2000-03-29,33.74,0.25,13.66,11.94
2000-03-30,34.07,0.3,13.53,11.55
2000-03-31,34.01,0.3,13.56,12.04
2000-04-03,30.3,0.3,13.55,11.7
2000-04-04,29.37,0.25,14.3,11.99
2000-04-05,28.31,0.23,14.33,11.65
2000-04-06,28.19,0.23,14.17,11.15
2000-04-07,27.91,0.23,14.25,11.4
2000-04-10,28.43,0.23,14.16,11.2
2000-04-11,27.31,0.2,14.36,10.8
2000-04-12,26.35,0.2,14.58,11.1
2000-04-13,25.94,0.2,14.71,11.5
2000-04-14,25.38,0.2,14.57,11.4
2000-04-17,23.82,0.21,14.13,10.9
2000-04-18,24.54,0.21,13.95,11.15
2000-04-19,26.13,0.21,13.97,11.35
2000-04-20,25.22,0.21,14.05,10.9
2000-04-24,21.57,0.21,14.05,11.0
2000-04-25,22.06,0.21,14.11,11.3
2000-04-26,22.46,0.21,14.05,12.39
2000-04-27,21.63,0.21,13.88,12.34
2000-04-28,22.7,0.17,13.78,12.49
2000-05-01,23.38,0.17,13.96,12.39
2000-05-02,23.36,0.17,13.91,12.54
2000-05-03,22.58,0.17,13.79,13.08
2000-05-04,22.56,0.17,13.84,12.24
2000-05-05,22.54,0.17,13.79,12.98
2000-05-08,22.76,0.17,13.76,13.18
2000-05-09,22.52,0.17,13.97,13.73
2000-05-10,21.73,0.17,14.28,13.58
2000-05-11,21.37,0.17,14.38,13.43
2000-05-12,21.95,0.17,14.38,13.63
2000-05-15,22.14,0.17,14.56,13.58
2000-05-16,22.32,0.17,14.67,13.48
2000-05-17,22.1,0.17,14.59,13.28
2000-05-18,21.83,0.17,14.62,13.53
2000-05-19,20.97,0.17,14.54,13.18
2000-05-22,20.89,0.17,14.87,13.53
2000-05-23,20.49,0.18,14.93,13.28
2000-05-24,20.25,0.18,15.22,13.63
2000-05-25,20.71,0.2,14.85,13.28
2000-05-26,19.91,0.17,15.32,13.08
2000-05-30,20.03,0.17,15.81,12.49
2000-05-31,20.42,0.17,15.61,12.74
2000-06-01,20.65,0.17,15.74,12.29
2000-06-02,21.17,0.17,16.18,12.49
2000-06-05,21.18,0.17,16.07,12.29
2000-06-06,21.87,0.17,16.44,12.29
2000-06-07,22.22,0.17,16.6,12.34
2000-06-08,22.96,0.17,16.52,12.04
2000-06-09,22.34,0.17,16.15,11.84
2000-06-12,22.14,0.17,16.41,11.7
2000-06-13,21.41,0.18,16.98,11.66
2000-06-14,22.4,0.18,17.19,11.66
2000-06-15,22.72,0.18,17.01,11.86
2000-06-16,23.3,0.18,16.69,11.66
2000-06-19,23.28,0.18,16.46,11.76
2000-06-20,23.7,0.17,16.41,11.31
2000-06-21,24.7,0.17,16.31,11.11
2000-06-22,26.11,0.18,16.34,11.16
2000-06-23,25.64,0.18,16.36,10.91
2000-06-26,24.86,0.18,16.44,10.66
2000-06-27,25.42,0.18,16.54,11.36
2000-06-28,25.34,0.18,16.9,11.16
2000-06-29,25.1,0.18,17.25,11.11
2000-06-30,24.72,0.18,17.51,10.96
2000-07-03,25.56,0.18,17.34,10.56
2000-07-05,25.62,0.17,17.66,10.96
2000-07-06,25.3,0.17,17.5,11.06
2000-07-07,26.07,0.22,17.51,10.96
2000-07-10,25.88,0.22,17.77,11.16
2000-07-11,25.28,0.22,17.9,11.31
2000-07-12,25.1,0.22,17.84,11.66
2000-07-13,25.28,0.3,17.32,11.41
2000-07-14,25.5,0.3,17.47,11.61
2000-07-17,25.1,0.3,17.21,11.61
2000-07-18,24.9,0.25,17.08,11.21
2000-07-19,24.4,0.25,16.9,10.91
2000-07-20,23.56,0.25,16.77,10.46
2000-07-21,23.98,0.25,16.85,10.56
2000-07-24,23.12,0.25,17.3,10.61
2000-07-25,22.72,0.25,17.63,10.46
2000-07-26,22.16,0.25,17.63,10.66
2000-07-27,21.77,0.25,17.55,10.56
2000-07-28,22.76,0.25,17.51,10.56
2000-07-31,22.52,0.17,17.34,11.16
2000-08-01,22.44,0.17,17.4,10.96
2000-08-02,22.0,0.17,17.19,11.31
2000-08-03,21.87,0.17,16.91,11.46
2000-08-04,22.28,0.2,17.03,11.61
2000-08-07,22.52,0.2,17.04,11.46
2000-08-08,22.48,0.2,17.09,11.46
2000-08-09,23.66,0.2,17.42,11.66
2000-08-10,23.68,0.16,17.51,11.96
2000-08-11,23.24,0.2,17.56,11.81
2000-08-14,23.2,0.2,17.43,12.36
2000-08-15,23.1,0.2,17.66,12.21
2000-08-16,23.06,0.24,17.63,12.06
2000-08-17,22.82,0.2,17.74,12.16
2000-08-18,22.82,0.2,17.66,11.91
2000-08-21,22.68,0.26,17.64,11.91
2000-08-22,22.72,0.26,17.58,12.16
2000-08-23,22.72,0.26,17.61,11.96
2000-08-24,22.66,0.26,17.97,11.96
2000-08-25,22.68,0.26,17.77,11.81
2000-08-28,22.52,0.19,17.92,11.86
2000-08-29,22.84,0.18,17.77,12.26
2000-08-30,22.68,0.17,17.66,12.06
2000-08-31,22.74,0.17,17.84,11.81
2000-09-01,22.46,0.17,17.62,11.81
2000-09-05,22.46,0.17,17.89,11.81
2000-09-06,22.48,0.17,17.82,11.66
2000-09-07,22.46,0.17,17.72,11.96
2000-09-08,22.58,0.17,17.4,11.81
2000-09-11,22.18,0.17,17.24,11.71
2000-09-12,22.06,0.17,17.16,11.81
2000-09-13,21.67,0.17,17.12,11.82
2000-09-14,22.04,0.17,17.32,11.72
2000-09-15,20.99,0.17,17.14,11.52
2000-09-18,20.61,0.17,16.62,11.32
2000-09-19,20.41,0.17,16.29,11.57
2000-09-20,20.81,0.17,16.29,11.67
2000-09-21,20.53,0.15,16.33,11.52
2000-09-22,19.61,0.21,16.76,11.57
2000-09-25,20.29,0.21,16.92,11.37
2000-09-26,19.55,0.21,17.04,11.07
2000-09-27,20.35,0.21,17.24,11.17
2000-09-28,19.51,0.2,17.45,10.97
2000-09-29,19.57,0.2,17.52,11.07
2000-10-02,19.41,0.2,17.79,11.67
2000-10-03,19.11,0.2,17.87,11.67
2000-10-04,18.09,0.2,18.1,11.22
2000-10-05,17.8,0.2,18.0,11.37
2000-10-06,17.9,0.2,18.02,11.77
2000-10-09,17.84,0.2,17.54,11.57
2000-10-10,17.3,0.2,17.34,11.67
2000-10-11,17.32,0.2,17.07,11.22
2000-10-12,18.07,0.18,17.07,11.02
2000-10-13,17.28,0.18,16.54,10.77
2000-10-16,17.16,0.18,16.26,10.42
2000-10-17,16.64,0.18,16.38,10.52
2000-10-18,15.92,0.18,16.18,9.47
2000-10-19,18.75,0.18,16.87,9.57
2000-10-20,19.67,0.18,17.04,9.72
2000-10-23,20.73,0.18,16.92,9.82
2000-10-24,20.09,0.18,17.12,9.87
2000-10-25,19.87,0.19,16.97,10.07
2000-10-26,19.57,0.19,17.09,9.92
2000-10-27,20.75,0.2,17.01,9.72
2000-10-30,21.65,0.21,17.8,10.22
2000-10-31,22.14,0.18,18.19,10.42
2000-11-01,21.97,0.15,18.48,10.47
2000-11-02,22.58,0.17,18.87,9.77
2000-11-03,22.22,0.17,19.12,10.22
2000-11-06,22.04,0.17,19.13,10.17
2000-11-07,22.38,0.16,18.85,10.12
2000-11-08,22.82,0.16,19.02,10.37
2000-11-09,21.97,0.16,19.03,10.12
2000-11-10,22.44,0.16,19.31,10.17
2000-11-13,21.39,0.16,18.85,9.57
2000-11-14,21.81,0.16,19.05,9.82
2000-11-15,22.16,0.16,19.21,10.07
2000-11-16,22.28,0.18,18.83,9.92
2000-11-17,22.28,0.18,19.23,9.42
2000-11-20,21.85,0.18,18.95,9.47
2000-11-21,21.61,0.18,18.7,9.42
2000-11-22,21.19,0.18,18.14,9.22
2000-11-24,22.14,0.18,18.07,9.12
2000-11-27,22.92,0.17,18.45,9.22
2000-11-28,22.26,0.17,18.83,9.47
2000-11-29,21.43,0.17,18.95,9.57
2000-11-30,19.89,0.17,19.2,9.47
2000-12-01,18.63,0.17,19.51,9.47
2000-12-04,18.37,0.17,19.76,10.22
2000-12-05,18.99,0.17,19.58,10.52
2000-12-06,19.25,0.17,19.85,10.52
2000-12-07,17.14,0.17,19.41,10.27
2000-12-08,17.52,0.17,19.73,10.22
2000-12-11,17.8,0.17,19.5,10.52
2000-12-12,18.55,0.17,19.17,10.57
2000-12-13,19.41,0.17,19.02,10.89
2000-12-14,18.59,0.23,18.93,10.94
2000-12-15,16.38,0.23,19.6,10.74
2000-12-18,15.72,0.23,19.36,10.28
2000-12-19,15.22,0.15,19.51,10.48
2000-12-20,13.73,0.14,19.63,10.99
2000-12-21,13.07,0.14,20.16,11.94
2000-12-22,14.36,0.14,20.21,12.2
2000-12-26,15.04,0.14,20.34,13.15
2000-12-27,14.8,0.14,20.74,12.5
2000-12-28,14.48,0.14,20.98,12.55
2000-12-29,14.1,0.14,21.29,13.31
2001-01-02,14.16,0.14,21.47,12.7
2001-01-03,13.85,0.14,22.14,12.5
2001-01-04,15.34,0.14,22.05,12.2
2001-01-05,15.56,0.14,21.96,12.15
2001-01-08,15.7,0.14,21.34,11.89
2001-01-09,16.04,0.14,21.19,12.2
2001-01-10,16.36,0.14,21.17,12.1
2001-01-11,17.0,0.14,21.19,12.15
2001-01-12,17.6,0.14,21.14,12.0
2001-01-16,17.12,0.14,20.49,11.94
2001-01-17,17.2,0.14,20.66,11.94
2001-01-18,17.22,0.14,20.21,12.25
2001-01-19,19.25,0.2,19.61,12.0
2001-01-22,19.49,0.2,19.03,12.1
2001-01-23,19.17,0.2,20.06,12.25
2001-01-24,19.57,0.16,20.15,12.85
2001-01-25,20.13,0.16,20.18,12.5
2001-01-26,19.57,0.16,20.39,12.3
2001-01-29,20.39,0.16,20.38,12.34
2001-01-30,20.69,0.16,20.19,12.34
2001-01-31,20.21,0.16,20.21,12.66
2001-02-01,19.51,0.16,20.42,12.66
2001-02-02,20.05,0.16,20.25,12.68
2001-02-05,19.49,0.3,20.12,12.78
2001-02-06,19.91,0.3,19.86,12.78
2001-02-07,19.89,0.3,19.9,12.9
2001-02-08,20.45,0.3,19.73,12.98
2001-02-09,19.67,0.3,19.55,12.93
2001-02-12,18.87,0.3,19.45,12.76
2001-02-13,19.13,0.3,19.69,12.46
2001-02-14,18.49,0.3,19.82,12.3
2001-02-15,18.93,0.16,19.32,11.89
2001-02-16,18.29,0.2,19.05,12.02
2001-02-20,18.41,0.29,19.06,11.69
2001-02-21,17.72,0.29,18.68,11.49
2001-02-22,18.07,0.29,18.28,11.06
2001-02-23,17.46,0.29,17.95,11.33
2001-02-26,18.49,0.19,18.19,11.41
2001-02-27,19.05,0.19,18.31,11.57
2001-02-28,19.11,0.19,18.52,11.21
2001-03-01,18.79,0.18,18.11,10.52
2001-03-02,18.45,0.17,18.7,10.89
2001-03-05,18.37,0.17,18.48,10.89
2001-03-06,18.81,0.17,18.49,11.13
2001-03-07,19.21,0.17,18.58,11.29
2001-03-08,19.35,0.17,18.79,11.25
2001-03-09,18.59,0.17,19.07,11.29
2001-03-12,17.54,0.17,18.61,11.33
2001-03-13,16.74,0.17,17.9,11.1
2001-03-14,16.84,0.17,17.13,10.64
2001-03-15,17.74,0.17,16.96,10.58
2001-03-16,16.84,0.17,16.54,10.46
2001-03-19,17.48,0.17,16.0,10.3
2001-03-20,17.5,0.17,16.54,10.62
2001-03-21,16.76,0.17,16.29,10.09
2001-03-22,16.22,0.2,15.28,9.97
2001-03-23,17.62,0.2,15.96,10.0
2001-03-26,18.33,0.2,16.76,9.92
2001-03-27,17.98,0.2,17.15,10.34
2001-03-28,18.41,0.2,16.93,10.7
2001-03-29,17.76,0.2,17.03,10.43
2001-03-30,17.88,0.13,17.5,10.45
2001-04-02,17.58,0.12,17.31,10.18
2001-04-03,17.74,0.12,17.26,10.34
2001-04-04,17.12,0.12,17.52,10.22
2001-04-05,17.24,0.12,18.01,10.3
2001-04-06,18.09,0.15,17.87,10.46
2001-04-09,18.15,0.15,18.32,10.34
2001-04-10,18.59,0.15,18.52,10.5
2001-04-11,19.46,0.15,18.1,10.74
2001-04-12,19.11,0.15,18.2,10.52
2001-04-16,19.7,0.17,18.71,10.5
2001-04-17,19.41,0.17,18.33,10.74
2001-04-18,20.34,0.17,18.57,10.61
2001-04-19,21.11,0.17,18.9,10.65
2001-04-20,22.55,0.17,18.82,10.58
2001-04-23,21.85,0.17,18.25,10.05
2001-04-24,21.88,0.17,18.56,10.01
2001-04-25,21.68,0.17,18.61,10.1
2001-04-26,22.48,0.17,18.73,9.87
2001-04-27,22.31,0.17,19.04,9.81
2001-04-30,21.98,0.17,19.04,9.76
2001-05-01,21.71,0.25,18.8,9.65
2001-05-02,22.78,0.25,18.43,9.33
2001-05-03,22.22,0.25,18.26,9.68
2001-05-04,21.81,0.25,17.79,9.47
2001-05-07,22.72,0.25,18.0,9.31
2001-05-08,23.02,0.25,17.57,9.21
2001-05-09,22.85,0.25,17.55,9.07
2001-05-10,22.82,0.25,18.18,9.37
2001-05-11,22.44,0.25,18.28,8.95
2001-05-14,22.18,0.2,18.05,8.58
2001-05-15,22.05,0.2,18.17,8.84
2001-05-16,21.72,0.2,17.94,8.85
2001-05-17,22.17,0.2,17.85,9.57
2001-05-18,21.72,0.2,17.84,9.25
2001-05-21,21.83,0.2,18.01,9.29
2001-05-22,22.28,0.2,18.31,9.48
2001-05-23,22.58,0.2,18.17,9.29
2001-05-24,22.44,0.2,18.03,8.98
2001-05-25,22.99,0.25,18.13,9.04
2001-05-29,22.71,0.25,18.21,9.04
2001-05-30,22.32,0.25,18.04,8.92
2001-05-31,22.29,0.25,17.8,8.72
2001-06-01,22.33,0.25,17.57,8.99
2001-06-04,22.63,0.25,17.61,9.26
2001-06-05,22.7,0.25,17.66,9.49
2001-06-06,23.38,0.25,18.02,9.45
2001-06-07,23.14,0.2,17.69,9.77
2001-06-08,23.64,0.2,17.85,9.81
2001-06-11,23.37,0.25,17.42,9.46
2001-06-12,22.78,0.25,17.42,9.33
2001-06-13,23.11,0.28,17.45,9.31
2001-06-14,22.53,0.29,17.34,9.07
2001-06-15,21.66,0.35,17.34,8.91
2001-06-18,21.8,0.35,17.35,8.81
2001-06-19,21.88,0.35,17.36,8.66
2001-06-20,21.54,0.35,17.04,8.7
2001-06-21,22.18,0.35,17.42,8.7
2001-06-22,22.46,0.34,17.78,8.49
2001-06-25,22.17,0.3,18.14,8.21
2001-06-26,21.76,0.3,17.95,7.85
2001-06-27,22.41,0.3,17.96,8.05
2001-06-28,22.95,0.3,17.8,8.07
2001-06-29,23.29,0.3,17.87,8.17
2001-07-02,23.11,0.3,18.32,8.25
2001-07-03,22.55,0.3,18.46,8.09
2001-07-05,22.53,0.3,18.26,7.87
2001-07-06,21.91,0.3,18.12,7.98
2001-07-09,21.24,0.3,18.01,7.85
2001-07-10,21.14,0.3,18.01,7.89
2001-07-11,20.6,0.3,17.98,7.73
2001-07-12,22.68,0.3,17.59,8.05
2001-07-13,22.91,0.3,17.61,8.78
2001-07-16,22.92,0.3,17.73,8.83
2001-07-17,22.67,0.3,17.44,8.78
2001-07-18,22.65,0.3,17.57,8.86
2001-07-19,22.85,0.3,17.94,8.84
2001-07-20,21.82,0.3,17.71,8.91
2001-07-23,22.21,0.3,17.89,8.96
2001-07-24,21.49,0.3,17.85,8.83
2001-07-25,21.26,0.33,17.51,8.62
2001-07-26,21.53,0.3,17.02,9.08
2001-07-27,21.19,0.3,17.53,8.98
2001-07-30,21.06,0.3,17.93,8.95
2001-07-31,21.18,0.28,17.94,9.02
2001-08-01,21.43,0.25,18.29,9.21
2001-08-02,21.56,0.25,18.35,9.91
2001-08-03,21.59,0.25,18.43,9.63
2001-08-06,21.34,0.25,18.03,9.77
2001-08-07,21.19,0.25,18.17,9.68
2001-08-08,21.34,0.25,18.28,9.78
2001-08-09,20.85,0.25,18.03,9.71
2001-08-10,20.78,0.25,17.94,9.85
2001-08-13,20.93,0.25,18.26,9.67
2001-08-14,21.09,0.25,18.33,9.53
2001-08-15,20.76,0.32,18.34,9.47
2001-08-16,20.16,0.32,18.16,9.47
2001-08-17,20.46,0.32,17.78,9.51
2001-08-20,19.78,0.32,18.04,9.38
2001-08-21,20.11,0.32,18.36,9.47
2001-08-22,19.61,0.32,18.5,9.38
2001-08-23,19.46,0.31,18.3,9.47
2001-08-24,19.12,0.3,18.22,9.29
2001-08-27,19.86,0.3,18.28,9.63
2001-08-28,20.0,0.25,18.39,9.59
2001-08-29,19.58,0.25,18.28,9.71
2001-08-30,18.94,0.25,18.18,9.75
2001-08-31,18.24,0.25,17.75,9.38
2001-09-04,18.35,0.25,16.75,9.55
2001-09-05,18.02,0.25,16.72,9.87
2001-09-06,18.14,0.3,16.02,9.68
2001-09-07,18.0,0.28,15.53,9.34
2001-09-10,17.62,0.28,14.78,9.0
2001-09-17,17.33,0.32,14.03,8.66
2001-09-18,17.13,0.3,14.26,8.17
2001-09-19,17.47,0.25,14.45,8.03
2001-09-20,16.79,0.25,12.83,8.02
2001-09-21,15.37,0.32,11.6,7.6
2001-09-24,16.25,0.3,12.31,7.28
2001-09-25,16.77,0.25,13.57,6.8
2001-09-26,16.52,0.24,14.76,7.08
2001-09-27,16.07,0.24,14.19,6.88
2001-09-28,15.92,0.27,14.91,7.12
2001-10-01,16.34,0.27,14.34,7.08
2001-10-02,16.56,0.27,14.35,7.0
2001-10-03,16.84,0.27,14.23,7.24
2001-10-04,18.26,0.27,15.07,7.68
2001-10-05,18.02,0.27,15.32,7.8
2001-10-08,18.22,0.27,14.66,7.93
2001-10-09,18.45,0.2,15.07,7.77
2001-10-10,17.2,0.25,14.95,7.52
2001-10-11,17.89,0.25,15.84,7.59
2001-10-12,17.87,0.25,15.54,7.97
2001-10-15,17.93,0.25,13.39,7.93
2001-10-16,18.56,0.25,13.65,8.19
2001-10-17,18.97,0.25,14.09,8.49
2001-10-18,18.07,0.25,13.91,8.33
2001-10-19,18.41,0.25,13.39,8.21
2001-10-22,18.57,0.25,13.48,8.32
2001-10-23,19.4,0.25,14.04,8.29
2001-10-24,19.41,0.25,14.58,8.35
2001-10-25,19.44,0.15,13.85,8.25
2001-10-26,19.99,0.15,14.29,8.41
2001-10-29,19.92,0.15,14.7,8.58
2001-10-30,18.9,0.23,14.4,8.7
2001-10-31,19.02,0.25,14.13,8.58
2001-11-01,19.27,0.3,14.31,8.66
2001-11-02,19.87,0.3,14.41,8.78
2001-11-05,19.84,0.3,14.62,8.53
2001-11-06,20.11,0.3,14.78,8.82
2001-11-07,20.6,0.3,14.91,8.98
2001-11-08,20.68,0.3,15.49,8.83
2001-11-09,20.64,0.24,15.23,8.67
2001-11-12,20.76,0.24,14.61,8.69
2001-11-13,21.43,0.24,14.79,8.51
2001-11-14,21.89,0.24,15.06,8.74
2001-11-15,21.21,0.24,14.59,8.87
2001-11-16,21.29,0.24,14.83,9.14
2001-11-19,21.25,0.24,14.68,9.07
2001-11-20,21.32,0.24,14.58,9.14
2001-11-21,20.65,0.24,14.72,9.14
2001-11-23,20.65,0.24,15.08,9.06
2001-11-26,20.85,0.24,15.26,9.32
2001-11-27,20.78,0.25,14.78,9.48
2001-11-28,20.27,0.25,14.44,9.51
2001-11-29,20.25,0.25,14.58,9.47
2001-11-30,20.74,0.3,14.5,9.71
2001-12-03,20.48,0.3,14.0,9.42
2001-12-04,20.85,0.2,14.1,9.6
2001-12-05,21.33,0.2,14.5,10.52
2001-12-06,21.81,0.2,14.73,10.92
2001-12-07,21.89,0.2,14.6,10.84
2001-12-10,21.66,0.2,14.13,10.68
2001-12-11,21.71,0.2,13.93,10.76
2001-12-12,21.55,0.2,13.65,11.1
2001-12-13,21.54,0.2,13.56,11.38
2001-12-14,21.18,0.2,13.51,11.1
2001-12-17,21.55,0.18,13.71,10.86
2001-12-18,22.11,0.19,13.82,11.13
2001-12-19,22.01,0.15,13.66,11.59
2001-12-20,22.18,0.15,13.61,11.06
2001-12-21,21.82,0.23,13.35,10.68
2001-12-24,21.72,0.15,13.15,11.26
2001-12-26,21.63,0.15,13.22,11.02
2001-12-27,21.81,0.15,13.66,10.95
2001-12-28,21.89,0.15,13.95,10.73
2001-12-31,21.76,0.15,13.96,10.86
2002-01-02,21.38,0.15,14.34,10.69
2002-01-03,21.53,0.15,14.17,10.53
2002-01-04,22.22,0.18,14.38,10.86
2002-01-07,22.38,0.18,14.08,11.14
2002-01-08,22.04,0.23,13.62,10.84
2002-01-09,22.37,0.25,13.74,10.9
2002-01-10,21.97,0.27,13.67,10.62
2002-01-11,22.3,0.23,13.95,10.47
2002-01-14,21.91,0.23,13.67,10.33
2002-01-15,22.03,0.29,13.55,10.22
2002-01-16,22.09,0.25,13.66,10.12
2002-01-17,21.98,0.25,14.16,10.22
2002-01-18,21.53,0.25,13.96,10.22
2002-01-22,21.37,0.23,14.43,10.01
2002-01-23,20.55,0.2,14.32,10.05
2002-01-24,20.56,0.2,14.49,10.53
2002-01-25,20.59,0.2,14.23,10.53
2002-01-28,20.61,0.2,14.37,10.53
2002-01-29,20.5,0.2,14.31,10.52
2002-01-30,20.03,0.2,13.78,10.13
2002-01-31,20.23,0.2,14.03,10.49
2002-02-01,20.58,0.2,13.81,10.98
2002-02-04,20.02,0.2,13.6,10.82
2002-02-05,19.5,0.21,13.43,11.1
2002-02-06,19.76,0.26,12.72,10.54
2002-02-07,19.34,0.25,12.89,11.12
2002-02-08,19.29,0.25,13.33,11.12
2002-02-11,19.25,0.25,13.62,11.41
2002-02-12,19.41,0.25,13.54,11.43
2002-02-13,19.33,0.25,13.59,11.28
2002-02-14,19.89,0.25,13.91,11.29
2002-02-15,19.79,0.2,13.75,11.09
2002-02-19,19.22,0.26,13.0,10.95
2002-02-20,19.06,0.25,12.99,10.58
2002-02-21,19.16,0.23,12.83,10.49
2002-02-22,18.62,0.23,12.46,10.53
2002-02-25,18.59,0.23,12.66,10.56
2002-02-26,18.96,0.23,12.8,10.78
2002-02-27,18.95,0.2,12.27,10.7
2002-02-28,18.86,0.23,13.14,10.64
2002-03-01,18.94,0.25,13.24,10.78
2002-03-04,19.65,0.25,14.08,11.34
2002-03-05,20.21,0.25,13.99,12.48
2002-03-06,20.18,0.25,13.96,12.11
2002-03-07,20.43,0.25,14.56,12.15
2002-03-08,20.41,0.25,14.64,12.14
2002-03-11,20.37,0.25,14.24,12.14
2002-03-12,20.06,0.19,13.99,12.01
2002-03-13,19.92,0.22,14.23,12.17
2002-03-14,19.93,0.22,13.86,12.15
2002-03-15,19.57,0.17,14.15,11.93
2002-03-18,20.13,0.24,14.98,12.25
2002-03-19,19.95,0.24,15.06,12.15
2002-03-20,19.7,0.24,15.09,12.05
2002-03-21,19.32,0.24,14.89,11.8
2002-03-22,19.58,0.22,15.03,11.93
2002-03-25,19.4,0.22,14.96,11.78
2002-03-26,18.96,0.22,14.84,11.73
2002-03-27,18.86,0.22,14.86,11.88
2002-03-28,19.23,0.22,15.07,12.22
2002-04-01,19.19,0.22,15.12,11.56
2002-04-02,18.9,0.22,15.31,11.76
2002-04-03,18.43,0.24,14.96,11.54
2002-04-04,17.96,0.22,14.53,11.15
2002-04-05,18.25,0.22,14.6,11.2
2002-04-08,17.42,0.22,14.15,11.48
2002-04-09,18.39,0.25,14.35,11.5
2002-04-10,17.68,0.22,14.59,11.31
2002-04-11,17.93,0.22,14.92,11.6
2002-04-12,17.69,0.22,14.6,11.68
2002-04-15,17.96,0.2,14.81,11.8
2002-04-16,18.09,0.24,15.03,11.24
2002-04-17,18.59,0.24,15.21,11.45
2002-04-18,18.22,0.2,15.28,11.4
2002-04-19,18.43,0.19,15.38,11.15
2002-04-22,18.13,0.19,15.08,11.07
2002-04-23,17.87,0.19,15.13,10.67
2002-04-24,17.28,0.19,15.12,10.59
2002-04-25,16.97,0.2,14.83,10.3
2002-04-26,17.35,0.2,15.08,10.51
2002-04-29,16.51,0.2,14.74,10.16
2002-04-30,16.71,0.17,14.67,10.05
2002-05-01,16.73,0.2,14.92,10.25
2002-05-02,16.89,0.2,14.71,10.28
2002-05-03,16.44,0.2,15.0,10.61
2002-05-06,15.86,0.2,14.44,10.51
2002-05-07,15.78,0.17,14.39,10.29
2002-05-08,16.45,0.17,14.51,10.26
2002-05-09,17.45,0.17,14.26,10.3
2002-05-10,16.85,0.17,14.25,9.94
2002-05-13,16.18,0.17,14.25,9.94
2002-05-14,17.45,0.17,14.62,10.1
2002-05-15,17.48,0.17,14.52,10.51
2002-05-16,17.55,0.17,14.69,10.54
2002-05-17,18.03,0.17,14.75,10.59
2002-05-20,17.8,0.17,14.45,10.87
2002-05-21,17.31,0.17,14.36,10.81
2002-05-22,16.64,0.17,14.48,10.83
2002-05-23,17.23,0.1,15.03,11.11
2002-05-24,17.37,0.22,15.06,10.95
2002-05-28,17.19,0.23,15.26,11.15
2002-05-29,16.57,0.19,15.05,11.2
2002-05-30,16.57,0.22,15.12,10.99
2002-05-31,16.97,0.26,15.15,11.36
2002-06-03,16.36,0.21,14.98,11.36
2002-06-04,15.88,0.26,14.53,11.36
2002-06-05,16.18,0.26,14.28,11.36
2002-06-06,16.52,0.27,14.55,11.36
2002-06-07,16.0,0.26,14.07,11.28
2002-06-10,16.57,0.26,14.09,11.32
2002-06-11,17.08,0.3,14.01,11.36
2002-06-12,16.87,0.25,13.89,11.37
2002-06-13,17.59,0.26,13.75,11.29
2002-06-14,17.05,0.25,13.04,10.48
2002-06-17,17.86,0.25,13.44,11.14
2002-06-18,17.81,0.22,13.71,11.04
2002-06-19,17.79,0.24,13.37,11.18
2002-06-20,17.44,0.23,13.4,11.13
2002-06-21,17.13,0.25,13.25,10.88
